latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
27.732864,85.24719,1293.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2024-02-18T19:00,9.7,86,7.6,0.00,0.00,1016.4,871.4,48,0.16,3.6,180,12.2
2024-02-18T20:00,9.3,88,7.3,0.00,0.00,1016.3,871.1,18,0.15,3.3,174,11.9
2024-02-18T21:00,8.7,89,7.1,0.00,0.00,1015.7,870.4,9,0.12,4.0,175,12.6
2024-02-18T22:00,8.3,90,6.8,0.00,0.00,1015.3,869.8,37,0.11,4.4,171,13.0
2024-02-18T23:00,8.0,91,6.6,0.00,0.00,1015.0,869.4,66,0.10,4.5,166,13.3
2024-02-19T00:00,7.8,91,6.5,0.00,0.00,1015.3,869.6,98,0.09,5.2,168,14.8
2024-02-19T01:00,8.0,94,7.1,0.00,0.00,1016.8,871.0,76,0.07,5.2,168,15.1
2024-02-19T02:00,9.6,86,7.5,0.00,0.00,1017.8,872.6,25,0.16,5.8,173,14.4
2024-02-19T03:00,14.2,67,8.2,0.00,0.00,1018.6,875.4,36,0.54,2.3,141,14.0
2024-02-19T04:00,16.3,58,8.1,0.00,0.00,1018.7,876.4,23,0.77,2.6,16,14.4
2024-02-19T05:00,17.9,51,7.7,0.00,0.00,1017.9,876.5,5,1.00,4.7,351,18.7
2024-02-19T06:00,19.3,47,7.8,0.00,0.00,1016.6,876.0,2,1.19,7.2,333,23.4
2024-02-19T07:00,19.9,47,8.1,0.00,0.00,1015.1,874.9,0,1.24,9.7,329,28.1
2024-02-19T08:00,20.0,46,8.1,0.00,0.00,1013.8,873.8,5,1.26,9.7,329,28.8
2024-02-19T09:00,19.9,45,7.7,0.00,0.00,1013.1,873.2,2,1.27,9.0,337,28.1
2024-02-19T10:00,19.6,44,7.1,0.00,0.00,1012.8,872.8,2,1.27,8.3,342,27.0
2024-02-19T11:00,18.9,44,6.3,0.00,0.00,1012.8,872.5,1,1.22,7.6,355,24.5
2024-02-19T12:00,16.7,65,10.0,0.00,0.00,1012.9,871.6,0,0.67,4.7,58,20.2
2024-02-19T13:00,16.2,50,5.8,0.00,0.00,1014.4,872.7,0,0.92,1.5,166,14.4
2024-02-19T14:00,13.5,65,7.2,0.00,0.00,1015.2,872.2,1,0.54,1.8,180,5.4
2024-02-19T15:00,12.8,63,5.9,0.00,0.00,1015.6,872.2,3,0.55,3.3,186,9.4
2024-02-19T16:00,11.6,67,5.7,0.00,0.00,1016.2,872.1,0,0.45,3.6,186,11.9
2024-02-19T17:00,11.3,68,5.6,0.00,0.00,1016.5,872.3,1,0.43,3.2,180,11.2
2024-02-19T18:00,11.2,69,5.7,0.00,0.00,1016.5,872.2,6,0.41,3.3,174,10.1
2024-02-19T19:00,11.0,69,5.6,0.00,0.00,1015.7,871.4,6,0.40,5.1,172,12.2
2024-02-19T20:00,10.8,70,5.5,0.00,0.00,1014.7,870.5,17,0.39,5.9,166,14.8
2024-02-19T21:00,10.9,68,5.2,0.00,0.00,1013.9,869.8,25,0.42,4.7,171,15.1
2024-02-19T22:00,11.0,65,4.8,0.00,0.00,1013.6,869.6,1,0.46,1.8,169,12.6
2024-02-19T23:00,11.1,62,4.1,0.00,0.00,1013.5,869.6,0,0.50,3.7,169,9.7
2024-02-20T00:00,11.1,60,3.6,0.00,0.00,1013.5,869.6,2,0.53,4.9,163,11.5
2024-02-20T01:00,11.5,68,5.8,0.00,0.00,1014.7,870.8,11,0.43,4.5,166,14.4
2024-02-20T02:00,12.6,65,6.2,0.00,0.00,1016.4,872.8,10,0.51,1.3,124,12.2
2024-02-20T03:00,14.6,55,5.7,0.00,0.00,1016.7,873.9,9,0.74,5.0,150,13.3
2024-02-20T04:00,16.7,48,5.7,0.00,0.00,1016.7,874.9,1,0.98,0.7,90,14.0
2024-02-20T05:00,18.1,43,5.4,0.00,0.00,1016.2,875.1,0,1.18,6.1,357,20.5
2024-02-20T06:00,19.5,38,4.8,0.00,0.00,1015.1,874.7,0,1.40,6.6,347,22.3
2024-02-20T07:00,20.9,34,4.4,0.00,0.00,1013.2,873.7,15,1.64,10.2,328,36.7
2024-02-20T08:00,21.1,32,3.7,0.30,0.30,1011.7,872.5,22,1.70,12.2,313,37.4
2024-02-20T09:00,21.0,30,2.9,0.20,0.20,1010.8,871.7,39,1.74,12.0,309,33.8
2024-02-20T10:00,20.3,34,3.9,0.00,0.00,1010.3,870.9,23,1.57,11.8,310,33.8
2024-02-20T11:00,18.1,44,5.8,0.10,0.10,1010.9,870.5,39,1.15,10.5,329,32.4
2024-02-20T12:00,16.1,57,7.6,0.00,0.00,1011.3,870.0,7,0.78,3.4,18,26.6
2024-02-20T13:00,14.8,66,8.5,0.00,0.00,1011.0,869.1,7,0.57,4.4,215,14.0
2024-02-20T14:00,13.9,64,7.3,0.00,0.00,1011.9,869.5,3,0.57,3.2,207,11.2
2024-02-20T15:00,13.1,66,6.9,0.00,0.00,1012.5,869.7,12,0.51,3.1,201,9.7
2024-02-20T16:00,11.7,77,7.9,0.00,0.00,1013.2,869.6,29,0.31,2.6,196,8.3
2024-02-20T17:00,11.3,78,7.6,0.00,0.00,1013.9,870.0,30,0.29,1.8,191,6.5
2024-02-20T18:00,10.8,80,7.5,0.00,0.00,1013.9,869.8,31,0.26,1.5,194,6.5
2024-02-20T19:00,10.9,77,7.1,0.00,0.00,1013.2,869.2,11,0.30,2.5,172,6.8
2024-02-20T20:00,10.4,81,7.2,0.00,0.00,1012.0,868.0,100,0.25,4.7,176,12.6
2024-02-20T21:00,10.5,81,7.4,0.00,0.00,1010.9,867.1,100,0.24,5.8,176,16.2
2024-02-20T22:00,10.8,81,7.7,0.00,0.00,1011.0,867.3,52,0.24,1.8,180,15.1
2024-02-20T23:00,10.6,81,7.4,0.00,0.00,1010.7,866.9,100,0.24,2.2,180,7.6
2024-02-21T00:00,11.3,77,7.5,0.00,0.00,1010.8,867.3,99,0.30,4.0,180,12.2
2024-02-21T01:00,10.2,89,8.4,0.00,0.00,1010.6,866.7,100,0.14,3.3,167,14.0
2024-02-21T02:00,11.1,85,8.7,0.00,0.00,1011.7,868.0,100,0.20,6.4,164,14.0
2024-02-21T03:00,12.6,80,9.3,0.00,0.00,1013.1,869.9,29,0.29,5.0,180,15.1
2024-02-21T04:00,16.8,53,7.1,0.00,0.00,1013.1,871.8,87,0.91,1.5,346,13.7
2024-02-21T05:00,18.0,44,5.4,0.00,0.00,1012.6,871.9,89,1.16,6.6,292,20.9
2024-02-21T06:00,18.5,41,5.1,0.00,0.00,1011.6,871.3,100,1.25,7.3,279,23.0
2024-02-21T07:00,18.7,39,4.4,0.00,0.00,1010.5,870.4,65,1.32,7.8,283,23.8
2024-02-21T08:00,19.2,38,4.7,0.00,0.00,1009.2,869.5,98,1.37,10.7,284,29.2
2024-02-21T09:00,18.8,39,4.7,0.00,0.00,1008.7,868.9,26,1.32,10.2,288,30.2
2024-02-21T10:00,18.0,41,4.6,0.50,0.50,1009.1,868.9,26,1.22,8.8,289,28.4
2024-02-21T11:00,17.2,42,4.2,0.20,0.20,1009.2,868.7,27,1.14,5.4,312,23.4
2024-02-21T12:00,15.0,66,8.8,0.00,0.00,1010.0,868.4,32,0.58,3.9,326,13.7
2024-02-21T13:00,13.4,67,7.3,0.00,0.00,1010.7,868.2,24,0.52,2.1,211,7.6
2024-02-21T14:00,12.5,66,6.4,0.10,0.10,1012.0,868.9,50,0.49,4.0,243,12.6
2024-02-21T15:00,11.1,68,5.5,0.20,0.20,1012.9,869.1,100,0.42,3.3,221,9.7
2024-02-21T16:00,10.5,80,7.2,0.00,0.00,1015.2,870.8,29,0.25,0.5,135,13.7
2024-02-21T17:00,9.0,87,6.9,0.00,0.00,1014.8,869.7,14,0.15,3.3,167,9.7
2024-02-21T18:00,8.2,91,6.7,0.00,0.00,1014.0,868.6,4,0.10,4.7,176,13.3
2024-02-21T19:00,7.4,94,6.4,0.00,0.00,1013.3,867.7,2,0.06,5.4,172,15.8
2024-02-21T20:00,7.4,92,6.3,0.00,0.00,1012.2,866.8,39,0.08,5.1,172,15.8
2024-02-21T21:00,7.8,89,6.1,0.00,0.00,1011.5,866.3,74,0.11,5.4,172,17.3
2024-02-21T22:00,8.1,86,6.0,0.00,0.00,1010.9,866.0,96,0.15,5.4,172,15.5
2024-02-21T23:00,8.4,82,5.5,0.00,0.00,1010.9,866.1,100,0.20,4.3,175,15.5
2024-02-22T00:00,9.1,76,5.0,0.00,0.00,1011.4,866.8,96,0.28,5.1,172,14.8
2024-02-22T01:00,8.3,82,5.4,0.00,0.00,1011.8,866.8,0,0.20,7.6,177,20.2
2024-02-22T02:00,9.5,77,5.7,0.00,0.00,1012.7,868.2,3,0.27,4.0,170,19.1
2024-02-22T03:00,14.5,48,3.7,0.00,0.00,1013.5,871.1,28,0.85,1.3,236,13.0
2024-02-22T04:00,16.3,37,1.4,0.00,0.00,1013.6,872.0,88,1.18,2.8,310,13.0
2024-02-22T05:00,16.4,39,2.3,0.00,0.00,1013.5,872.0,68,1.15,4.6,309,15.1
2024-02-22T06:00,17.6,31,0.2,0.10,0.10,1012.7,871.8,58,1.40,7.6,295,20.9
2024-02-22T07:00,18.0,31,0.7,0.20,0.20,1011.3,870.8,27,1.42,9.6,304,27.4
2024-02-22T08:00,17.9,34,1.9,0.50,0.50,1010.2,869.8,48,1.35,10.2,293,28.8
2024-02-22T09:00,16.1,42,3.2,1.10,1.10,1010.5,869.3,44,1.06,10.8,291,29.2
2024-02-22T10:00,15.6,47,4.3,0.00,0.00,1010.4,869.0,48,0.95,8.4,301,27.7
2024-02-22T11:00,14.8,50,4.4,0.00,0.00,1010.8,868.9,22,0.84,4.5,284,21.6
2024-02-22T12:00,13.2,72,8.3,0.00,0.00,1011.5,868.8,19,0.42,3.3,229,11.2
2024-02-22T13:00,11.6,66,5.5,0.00,0.00,1013.5,869.8,18,0.47,2.5,180,14.0
2024-02-22T14:00,9.4,78,5.7,0.20,0.20,1014.6,869.7,73,0.26,1.9,202,8.3
2024-02-22T15:00,8.8,90,7.3,0.40,0.40,1016.6,871.2,18,0.11,2.8,40,7.9
2024-02-22T16:00,8.4,92,7.1,0.00,0.00,1017.6,871.8,82,0.09,3.7,151,10.8
2024-02-22T17:00,8.3,92,7.0,0.00,0.00,1017.0,871.3,18,0.09,8.1,159,17.3
2024-02-22T18:00,7.2,93,6.2,0.00,0.00,1016.4,870.3,11,0.07,5.9,169,18.0
2024-02-22T19:00,6.4,95,5.6,0.00,0.00,1015.9,869.4,1,0.05,7.7,169,18.4
2024-02-22T20:00,5.5,96,4.9,0.00,0.00,1015.2,868.4,0,0.04,6.9,174,19.1
2024-02-22T21:00,5.1,95,4.3,0.00,0.00,1014.2,867.3,0,0.04,5.4,176,18.0
2024-02-22T22:00,5.4,88,3.7,0.00,0.00,1014.1,867.4,0,0.10,1.4,180,15.8
2024-02-22T23:00,6.0,81,3.0,0.00,0.00,1013.7,867.3,0,0.17,4.0,170,13.0
2024-02-23T00:00,5.7,81,2.7,0.00,0.00,1013.9,867.4,0,0.18,5.1,172,15.1
2024-02-23T01:00,4.4,89,2.8,0.00,0.00,1015.2,867.9,0,0.09,5.4,172,17.3
2024-02-23T02:00,7.0,78,3.4,0.00,0.00,1016.2,870.0,0,0.23,5.1,172,16.6
2024-02-23T03:00,12.8,45,1.0,0.00,0.00,1016.9,873.3,0,0.82,1.6,153,14.8
2024-02-23T04:00,14.8,39,0.9,0.00,0.00,1016.5,873.8,0,1.03,3.0,346,13.7
2024-02-23T05:00,16.2,30,-1.3,0.00,0.00,1015.9,874.0,40,1.29,3.5,336,16.2
2024-02-23T06:00,17.3,25,-2.9,0.00,0.00,1014.7,873.4,54,1.48,5.9,317,20.5
2024-02-23T07:00,17.7,25,-2.8,0.00,0.00,1013.3,872.4,56,1.53,8.1,315,24.8
2024-02-23T08:00,17.6,24,-3.0,0.00,0.00,1012.4,871.6,64,1.53,8.6,303,26.3
2024-02-23T09:00,17.5,25,-2.9,0.00,0.00,1011.9,871.1,84,1.50,7.9,286,25.6
2024-02-23T10:00,17.0,26,-2.9,0.00,0.00,1011.7,870.7,96,1.45,7.1,285,22.0
2024-02-23T11:00,16.1,28,-2.5,0.00,0.00,1011.9,870.5,36,1.32,7.3,303,19.4
2024-02-23T12:00,14.1,48,3.3,0.00,0.00,1012.7,870.3,0,0.83,4.2,290,19.1
2024-02-23T13:00,12.0,51,2.2,0.00,0.00,1013.9,870.3,0,0.68,5.1,225,14.0
2024-02-23T14:00,10.7,51,1.0,0.00,0.00,1014.8,870.5,0,0.63,1.8,180,10.8
2024-02-23T15:00,9.1,55,0.5,0.00,0.00,1015.9,870.7,0,0.52,4.0,180,12.6
2024-02-23T16:00,7.8,62,1.0,0.00,0.00,1016.6,870.7,0,0.40,4.0,180,14.0
2024-02-23T17:00,7.8,62,1.0,0.00,0.00,1016.5,870.6,0,0.40,3.6,180,13.3
2024-02-23T18:00,7.6,62,0.8,0.00,0.00,1016.0,870.1,0,0.40,4.0,175,13.0
2024-02-23T19:00,7.6,61,0.5,0.00,0.00,1015.8,869.9,0,0.41,2.5,180,12.6
2024-02-23T20:00,7.3,63,0.7,0.00,0.00,1015.8,869.8,0,0.38,1.4,180,9.4
2024-02-23T21:00,7.0,65,0.8,0.00,0.00,1015.4,869.3,0,0.35,2.9,173,6.8
2024-02-23T22:00,7.3,61,0.3,0.00,0.00,1014.8,868.9,0,0.40,4.7,157,9.7
2024-02-23T23:00,7.2,60,-0.0,0.00,0.00,1014.6,868.7,0,0.40,5.0,159,10.8
2024-02-24T00:00,7.2,58,-0.5,0.00,0.00,1015.2,869.2,0,0.42,4.8,167,11.2
2024-02-24T01:00,6.6,75,2.5,0.00,0.00,1016.4,870.0,0,0.24,4.0,170,13.0
2024-02-24T02:00,9.1,67,3.3,0.00,0.00,1017.2,871.8,0,0.38,3.7,169,9.7
2024-02-24T03:00,12.8,54,3.6,0.00,0.00,1018.2,874.4,0,0.68,3.6,127,12.6
2024-02-24T04:00,14.7,42,1.8,0.00,0.00,1017.9,875.0,97,0.98,2.2,90,14.4
2024-02-24T05:00,16.3,32,-0.3,0.00,0.00,1017.6,875.5,97,1.25,0.8,333,13.3
2024-02-24T06:00,17.1,29,-1.0,0.00,0.00,1017.0,875.3,99,1.39,2.6,326,14.8
2024-02-24T07:00,17.4,28,-1.3,0.00,0.00,1015.7,874.3,97,1.43,3.9,304,16.2
2024-02-24T08:00,17.5,27,-1.5,0.00,0.00,1014.6,873.4,97,1.45,4.0,265,16.6
2024-02-24T09:00,17.2,27,-1.8,0.00,0.00,1013.9,872.7,97,1.42,4.6,219,14.8
2024-02-24T10:00,16.5,30,-1.2,0.00,0.00,1013.9,872.4,99,1.32,4.4,171,16.2
2024-02-24T11:00,15.7,33,-0.4,0.00,0.00,1014.1,872.2,93,1.19,3.8,163,15.5
2024-02-24T12:00,13.8,53,4.3,0.00,0.00,1015.0,872.1,13,0.74,2.6,164,12.6
2024-02-24T13:00,11.5,58,3.5,0.00,0.00,1016.7,872.5,99,0.57,2.5,180,9.7
2024-02-24T14:00,10.3,61,3.1,0.00,0.00,1017.5,872.6,0,0.49,2.5,172,8.3
2024-02-24T15:00,8.7,64,2.3,0.00,0.00,1018.6,872.8,1,0.40,4.0,175,12.2
2024-02-24T16:00,7.4,68,1.9,0.00,0.00,1019.1,872.7,1,0.33,3.6,174,12.6
2024-02-24T17:00,6.7,69,1.4,0.00,0.00,1019.5,872.7,0,0.31,4.4,171,13.7
2024-02-24T18:00,6.6,66,0.8,0.00,0.00,1019.4,872.5,0,0.33,4.0,175,13.7
2024-02-24T19:00,6.9,63,0.3,0.00,0.00,1018.8,872.1,0,0.37,3.3,174,12.2
2024-02-24T20:00,7.2,61,0.1,0.00,0.00,1017.9,871.5,0,0.40,3.3,167,11.2
2024-02-24T21:00,7.4,59,-0.1,0.00,0.00,1017.0,870.8,18,0.42,4.1,165,12.2
2024-02-24T22:00,7.3,59,-0.3,0.00,0.00,1016.3,870.2,96,0.42,4.9,163,14.0
2024-02-24T23:00,7.1,60,-0.1,0.00,0.00,1015.9,869.8,99,0.40,5.7,162,15.8
2024-02-25T00:00,6.2,65,0.0,0.00,0.00,1016.2,869.6,98,0.33,6.3,167,17.3
2024-02-25T01:00,4.8,68,-0.6,0.00,0.00,1017.2,869.8,0,0.27,5.9,166,17.3
2024-02-25T02:00,6.9,65,0.8,0.00,0.00,1018.6,872.0,0,0.34,6.2,173,17.3
2024-02-25T03:00,12.2,48,1.4,0.00,0.00,1019.6,875.3,0,0.75,1.5,104,15.1
2024-02-25T04:00,14.3,38,0.2,0.00,0.00,1019.4,876.1,6,1.01,3.1,315,13.3
2024-02-25T05:00,15.6,34,-0.3,0.00,0.00,1019.0,876.4,0,1.18,5.6,333,19.1
2024-02-25T06:00,16.8,29,-1.5,0.00,0.00,1018.3,876.3,0,1.36,6.3,336,20.9
2024-02-25T07:00,17.9,25,-2.6,0.00,0.00,1016.6,875.3,15,1.54,8.7,343,25.2
2024-02-25T08:00,18.4,21,-4.6,0.00,0.00,1015.2,874.3,0,1.68,9.0,337,27.0
2024-02-25T09:00,18.7,19,-5.7,0.00,0.00,1013.9,873.4,83,1.76,8.2,337,25.6
2024-02-25T10:00,18.5,18,-6.3,0.00,0.00,1013.4,872.8,99,1.75,6.9,313,23.8
2024-02-25T11:00,17.6,20,-5.9,0.00,0.00,1013.7,872.7,99,1.61,5.0,270,19.4
2024-02-25T12:00,14.4,51,4.5,0.00,0.00,1015.0,872.4,75,0.80,3.8,197,12.2
2024-02-25T13:00,12.1,53,2.7,0.00,0.00,1016.6,872.7,0,0.67,3.7,209,11.5
2024-02-25T14:00,10.6,60,3.1,0.00,0.00,1018.3,873.5,74,0.52,2.6,196,9.7
2024-02-25T15:00,10.0,62,3.2,0.00,0.00,1019.2,874.0,87,0.46,1.8,169,7.6
2024-02-25T16:00,9.6,69,4.2,0.00,0.00,1019.6,874.1,82,0.37,1.5,166,6.5
2024-02-25T17:00,9.1,67,3.3,0.00,0.00,1019.8,874.1,98,0.38,1.9,158,4.7
2024-02-25T18:00,9.6,60,2.2,0.00,0.00,1019.9,874.4,99,0.48,3.7,169,8.6
2024-02-25T19:00,9.7,58,1.7,0.00,0.00,1019.4,874.0,100,0.51,3.7,169,9.7
2024-02-25T20:00,9.1,57,1.0,0.00,0.00,1018.6,873.0,100,0.50,4.7,176,12.2
2024-02-25T21:00,8.1,59,0.6,0.00,0.00,1017.7,871.8,100,0.44,4.7,171,13.7
2024-02-25T22:00,7.2,60,-0.0,0.00,0.00,1017.2,870.9,96,0.40,4.0,170,13.7
2024-02-25T23:00,6.7,58,-0.9,0.00,0.00,1017.3,870.8,95,0.41,3.8,163,13.7
2024-02-26T00:00,6.9,54,-1.8,0.00,0.00,1018.0,871.5,100,0.46,4.0,170,13.3
2024-02-26T01:00,7.9,51,-1.7,0.00,0.00,1019.0,872.8,96,0.53,2.2,171,13.0
2024-02-26T02:00,10.5,45,-1.0,0.00,0.00,1019.6,874.5,25,0.70,0.8,153,7.9
2024-02-26T03:00,14.1,36,-0.9,0.00,0.00,1019.4,876.0,55,1.04,3.0,76,11.5
2024-02-26T04:00,16.4,31,-0.8,0.00,0.00,1018.8,876.5,48,1.28,3.4,18,15.1
2024-02-26T05:00,17.9,30,-0.1,0.00,0.00,1018.6,877.1,12,1.45,5.7,342,20.2
2024-02-26T06:00,18.9,28,0.0,0.00,0.00,1017.7,876.7,10,1.57,7.6,335,24.1
2024-02-26T07:00,19.5,28,0.4,0.00,0.00,1017.0,876.4,100,1.64,10.2,328,30.2
2024-02-26T08:00,19.5,28,0.3,0.00,0.00,1016.3,875.8,100,1.65,11.9,331,33.8
2024-02-26T09:00,19.3,27,0.0,0.00,0.00,1015.5,875.0,100,1.63,9.5,335,33.8
2024-02-26T10:00,18.9,28,-0.0,0.00,0.00,1015.4,874.7,94,1.57,9.0,337,27.4
2024-02-26T11:00,17.8,30,-0.0,0.00,0.00,1015.8,874.6,100,1.43,8.2,345,25.9
2024-02-26T12:00,15.5,54,6.4,0.00,0.00,1015.9,873.7,100,0.80,5.1,8,22.3
2024-02-26T13:00,15.7,36,0.6,0.00,0.00,1016.8,874.5,81,1.15,3.6,225,15.1
2024-02-26T14:00,13.3,54,4.1,0.00,0.00,1017.4,873.9,96,0.71,3.2,207,8.6
2024-02-26T15:00,12.9,52,3.1,0.00,0.00,1017.9,874.2,98,0.72,0.7,180,6.5
2024-02-26T16:00,11.7,61,4.4,0.00,0.00,1018.0,873.7,100,0.54,1.8,169,6.1
2024-02-26T17:00,10.8,65,4.5,0.00,0.00,1018.6,873.8,88,0.46,2.2,189,6.8
2024-02-26T18:00,12.6,48,1.7,0.00,0.00,1018.9,874.9,69,0.76,2.0,135,5.4
2024-02-26T19:00,10.8,56,2.3,0.00,0.00,1018.7,873.9,100,0.57,1.8,169,6.5
2024-02-26T20:00,8.9,65,2.7,0.00,0.00,1017.8,872.3,100,0.40,4.4,171,8.6
2024-02-26T21:00,9.1,63,2.5,0.00,0.00,1017.1,871.7,100,0.42,2.6,164,8.3
2024-02-26T22:00,9.0,63,2.3,0.00,0.00,1016.8,871.4,100,0.42,2.6,164,6.5
2024-02-26T23:00,8.8,62,1.9,0.00,0.00,1016.8,871.4,100,0.43,3.3,167,7.6
2024-02-27T00:00,8.9,59,1.3,0.00,0.00,1016.4,871.1,96,0.47,3.4,162,9.0
2024-02-27T01:00,9.3,62,2.4,0.00,0.00,1017.0,871.8,9,0.45,5.9,166,14.0
2024-02-27T02:00,10.2,64,3.6,0.00,0.00,1018.1,873.1,14,0.45,4.5,166,14.8
2024-02-27T03:00,14.8,45,2.9,0.00,0.00,1019.6,876.5,4,0.93,1.6,27,11.5
2024-02-27T04:00,16.9,38,2.6,0.00,0.00,1019.4,877.3,35,1.19,3.8,17,15.5
2024-02-27T05:00,18.5,33,1.9,0.00,0.00,1018.3,877.0,82,1.43,6.2,353,20.9
2024-02-27T06:00,19.7,31,1.9,0.00,0.00,1016.9,876.4,100,1.60,6.6,338,22.0
2024-02-27T07:00,20.9,30,2.9,0.00,0.00,1015.5,875.7,100,1.72,8.6,327,25.9
2024-02-27T08:00,20.8,30,2.8,0.00,0.00,1014.6,874.9,100,1.71,10.5,322,31.0
2024-02-27T09:00,20.3,32,2.9,0.00,0.00,1014.0,874.1,100,1.63,9.7,333,31.0
2024-02-27T10:00,20.1,32,3.0,0.00,0.00,1013.5,873.6,99,1.59,10.0,322,27.4
2024-02-27T11:00,19.0,34,2.6,0.00,0.00,1013.2,872.9,100,1.46,7.9,330,28.1
2024-02-27T12:00,16.9,57,8.2,0.00,0.00,1013.6,872.3,100,0.84,4.6,342,20.9
2024-02-27T13:00,13.8,65,7.3,0.00,0.00,1014.4,871.6,1,0.56,3.7,209,13.7
2024-02-27T14:00,12.9,62,5.8,0.00,0.00,1014.9,871.6,0,0.57,1.1,180,8.3
2024-02-27T15:00,12.6,57,4.2,0.00,0.00,1015.0,871.5,0,0.63,2.2,180,6.1
2024-02-27T16:00,11.9,57,3.6,0.00,0.00,1015.6,871.7,1,0.60,2.5,180,9.4
2024-02-27T17:00,11.3,59,3.6,0.00,0.00,1016.0,871.8,0,0.55,1.8,180,7.9
2024-02-27T18:00,11.2,56,2.8,0.00,0.00,1015.7,871.5,1,0.58,3.6,174,9.0
2024-02-27T19:00,10.9,56,2.5,0.00,0.00,1015.3,871.0,0,0.57,3.3,167,9.4
2024-02-27T20:00,10.6,56,2.1,0.00,0.00,1014.9,870.5,0,0.56,4.0,170,9.0
2024-02-27T21:00,10.3,55,1.7,0.00,0.00,1014.2,869.8,0,0.56,4.4,171,9.4
2024-02-27T22:00,10.0,57,1.8,0.00,0.00,1013.6,869.1,0,0.53,5.2,164,9.4
2024-02-27T23:00,9.9,57,1.8,0.00,0.00,1013.1,868.7,0,0.53,5.2,168,9.7
2024-02-28T00:00,9.8,58,1.9,0.00,0.00,1013.4,868.9,0,0.51,5.2,164,10.1
2024-02-28T01:00,9.4,59,1.8,0.00,0.00,1014.7,869.8,0,0.48,4.0,175,11.5
2024-02-28T02:00,12.8,50,2.5,0.00,0.00,1015.8,872.3,0,0.75,1.5,166,7.9
2024-02-28T03:00,15.8,39,1.8,0.00,0.00,1016.1,874.0,0,1.10,2.4,153,9.0
2024-02-28T04:00,18.0,35,2.4,0.00,0.00,1015.4,874.3,0,1.33,2.5,352,12.6
2024-02-28T05:00,19.6,34,3.4,0.00,0.00,1014.7,874.4,0,1.50,5.6,333,19.8
2024-02-28T06:00,20.8,32,3.5,0.00,0.00,1013.6,874.0,2,1.68,10.2,318,28.1
2024-02-28T07:00,21.2,32,3.7,0.00,0.00,1012.1,872.9,3,1.72,13.2,313,37.1
2024-02-28T08:00,21.4,31,3.8,0.00,0.00,1010.7,871.8,0,1.75,11.5,314,36.7
2024-02-28T09:00,21.5,31,3.5,0.00,0.00,1009.7,870.9,3,1.78,10.8,307,32.8
2024-02-28T10:00,20.7,31,3.0,0.00,0.00,1009.6,870.5,12,1.69,11.9,295,32.8
2024-02-28T11:00,19.1,35,3.1,0.00,0.00,1010.2,870.3,2,1.44,9.7,285,31.3
2024-02-28T12:00,16.8,47,5.6,0.00,0.00,1011.1,870.1,0,1.01,5.2,286,24.5
2024-02-28T13:00,14.6,65,8.1,0.00,0.00,1012.0,869.9,0,0.58,4.2,250,15.5
2024-02-28T14:00,13.5,70,8.1,0.00,0.00,1012.8,870.1,0,0.47,3.2,207,10.8
2024-02-28T15:00,12.8,71,7.7,0.00,0.00,1013.4,870.3,0,0.42,3.4,198,9.0
2024-02-28T16:00,12.0,74,7.6,0.00,0.00,1014.2,870.6,0,0.36,3.1,201,9.7
2024-02-28T17:00,11.4,75,7.2,0.00,0.00,1014.6,870.7,0,0.34,2.2,189,9.0
2024-02-28T18:00,11.2,73,6.5,0.00,0.00,1014.4,870.4,0,0.36,2.5,172,7.6
2024-02-28T19:00,10.8,73,6.2,0.00,0.00,1013.8,869.7,0,0.35,4.5,166,11.2
2024-02-28T20:00,10.2,75,6.0,0.00,0.00,1012.9,868.6,0,0.31,5.9,169,14.4
2024-02-28T21:00,9.0,79,5.6,0.00,0.00,1012.0,867.3,0,0.24,6.6,171,16.9
2024-02-28T22:00,7.7,84,5.2,0.00,0.00,1011.6,866.4,0,0.17,6.6,167,18.0
2024-02-28T23:00,6.9,86,4.7,0.00,0.00,1011.7,866.1,0,0.14,5.9,169,18.0
2024-02-29T00:00,6.6,85,4.3,0.00,0.00,1012.2,866.3,0,0.14,4.7,171,17.3
2024-02-29T01:00,6.3,92,5.2,0.00,0.00,1014.0,867.8,0,0.07,5.5,169,18.4
2024-02-29T02:00,10.1,77,6.2,0.00,0.00,1015.1,870.5,0,0.28,5.5,169,16.9
2024-02-29T03:00,15.6,55,6.5,0.00,0.00,1016.3,874.0,0,0.80,1.8,79,14.4
2024-02-29T04:00,17.4,49,6.6,0.00,0.00,1016.4,874.9,0,1.01,3.5,24,15.5
2024-02-29T05:00,19.1,44,6.5,0.00,0.00,1015.6,875.0,0,1.25,3.7,11,16.9
2024-02-29T06:00,20.7,38,6.0,0.00,0.00,1014.4,874.6,0,1.50,4.7,356,19.8
2024-02-29T07:00,21.7,36,6.1,0.00,0.00,1013.0,873.9,1,1.65,6.1,332,23.0
2024-02-29T08:00,22.2,33,5.3,0.00,0.00,1011.8,873.1,4,1.78,7.9,313,26.6
