latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
27.732864,85.24719,1293.0,0,GMT,GMT

time,temperature_2m (°C),relative_humidity_2m (%),dew_point_2m (°C),precipitation (mm),rain (mm),pressure_msl (hPa),surface_pressure (hPa),cloud_cover (%),vapour_pressure_deficit (kPa),wind_speed_10m (km/h),wind_direction_10m (°),wind_gusts_10m (km/h)
2020-03-11T09:00,20.7,47,9.0,0.20,0.20,1011.5,872.2,31,1.29,8.0,297,27.4
2020-03-11T10:00,20.0,53,10.1,0.20,0.20,1011.2,871.6,11,1.10,6.9,298,25.6
2020-03-11T11:00,19.5,56,10.5,0.00,0.00,1011.2,871.4,6,1.00,5.6,320,24.5
2020-03-11T12:00,18.5,61,10.8,0.00,0.00,1011.5,871.2,41,0.84,4.3,355,17.6
2020-03-11T13:00,17.7,60,9.8,0.00,0.00,1011.9,871.2,17,0.81,3.1,144,12.6
2020-03-11T14:00,17.0,63,9.9,0.00,0.00,1013.2,872.0,6,0.71,3.3,221,11.9
2020-03-11T15:00,16.0,68,10.2,0.00,0.00,1014.2,872.4,4,0.58,1.4,180,11.5
2020-03-11T16:00,14.1,78,10.4,0.00,0.00,1015.2,872.4,5,0.35,1.9,158,8.3
2020-03-11T17:00,13.0,84,10.3,0.00,0.00,1015.5,872.2,10,0.24,3.3,167,8.6
2020-03-11T18:00,12.8,84,10.2,0.00,0.00,1015.4,872.0,10,0.24,3.3,174,10.1
2020-03-11T19:00,12.5,84,9.9,0.00,0.00,1015.2,871.7,6,0.23,2.5,172,10.1
2020-03-11T20:00,12.2,83,9.4,0.00,0.00,1014.8,871.2,3,0.25,2.5,180,9.4
2020-03-11T21:00,12.0,80,8.7,0.00,0.00,1014.3,870.7,5,0.28,2.9,173,9.7
2020-03-11T22:00,11.8,77,7.9,0.00,0.00,1014.0,870.3,3,0.32,3.3,174,10.1
2020-03-11T23:00,12.3,71,7.1,0.00,0.00,1014.2,870.7,22,0.42,2.2,171,10.1
2020-03-12T00:00,12.9,70,7.5,0.00,0.00,1014.9,871.6,17,0.45,6.0,163,7.2
2020-03-12T01:00,12.6,72,7.7,0.00,0.00,1015.6,872.1,2,0.41,3.3,167,11.5
2020-03-12T02:00,16.1,65,9.5,0.00,0.00,1016.3,874.3,3,0.64,2.3,162,9.4
2020-03-12T03:00,18.4,49,7.4,0.00,0.00,1016.8,875.7,2,1.08,1.1,18,8.3
2020-03-12T04:00,19.8,44,7.4,0.00,0.00,1017.0,876.5,2,1.28,3.5,336,14.0
2020-03-12T05:00,21.2,41,7.5,0.00,0.00,1016.7,876.8,1,1.48,5.1,315,18.4
2020-03-12T06:00,22.1,43,8.9,0.00,0.00,1016.2,876.8,1,1.52,7.1,315,23.4
2020-03-12T07:00,22.5,41,8.5,0.10,0.10,1015.7,876.6,44,1.62,8.2,311,30.2
2020-03-12T08:00,22.3,42,8.8,0.00,0.00,1014.9,875.8,31,1.55,9.4,317,33.1
2020-03-12T09:00,22.0,41,8.2,0.00,0.00,1014.4,875.2,26,1.56,9.7,321,33.1
2020-03-12T10:00,21.6,41,7.9,0.00,0.00,1014.0,874.7,22,1.51,9.3,324,31.3
2020-03-12T11:00,20.7,44,8.1,0.00,0.00,1014.1,874.4,15,1.37,7.4,331,27.0
2020-03-12T12:00,19.3,53,9.5,0.00,0.00,1013.7,873.5,10,1.06,6.4,344,20.9
2020-03-12T13:00,19.3,41,5.7,0.00,0.00,1014.4,874.0,1,1.32,2.2,189,15.5
2020-03-12T14:00,15.1,68,9.2,0.00,0.00,1015.4,873.0,7,0.55,2.5,180,7.9
2020-03-12T15:00,14.9,65,8.3,0.00,0.00,1016.7,874.1,1,0.60,2.5,180,9.0
2020-03-12T16:00,14.3,66,8.1,0.00,0.00,1017.4,874.4,1,0.55,2.9,180,9.7
2020-03-12T17:00,13.9,66,7.6,0.00,0.00,1017.6,874.4,1,0.54,3.2,180,10.4
2020-03-12T18:00,13.4,67,7.4,0.00,0.00,1017.2,873.8,1,0.51,3.2,180,10.4
2020-03-12T19:00,13.0,67,7.0,0.00,0.00,1017.0,873.5,1,0.50,4.0,180,10.8
2020-03-12T20:00,12.5,67,6.5,0.00,0.00,1016.3,872.6,7,0.48,4.3,175,11.5
2020-03-12T21:00,12.0,67,6.1,0.00,0.00,1015.8,872.0,20,0.46,4.3,175,11.2
2020-03-12T22:00,11.7,66,5.6,0.00,0.00,1015.3,871.4,96,0.46,3.6,174,10.4
2020-03-12T23:00,12.3,63,5.5,0.00,0.00,1015.2,871.6,100,0.53,4.4,171,10.8
2020-03-13T00:00,11.3,71,6.3,0.00,0.00,1015.7,871.6,99,0.38,6.9,174,11.9
2020-03-13T01:00,13.0,63,6.2,0.00,0.00,1016.5,873.0,100,0.55,2.9,173,15.1
2020-03-13T02:00,14.0,62,6.8,0.00,0.00,1017.7,874.5,100,0.61,4.7,180,13.7
2020-03-13T03:00,16.7,62,9.3,0.00,0.00,1019.0,876.9,74,0.73,4.7,176,15.8
2020-03-13T04:00,18.3,52,8.3,0.00,0.00,1020.2,878.6,71,1.00,3.0,194,13.0
2020-03-13T05:00,18.6,53,8.7,0.00,0.00,1019.6,878.2,83,1.01,1.6,153,12.6
2020-03-13T06:00,18.4,53,8.5,0.00,0.00,1020.2,878.6,97,1.00,4.1,218,18.4
2020-03-13T07:00,15.6,73,10.8,1.20,1.20,1020.9,878.0,87,0.47,1.8,281,18.7
2020-03-13T08:00,15.5,79,11.8,0.70,0.70,1020.2,877.3,89,0.38,6.9,9,31.3
2020-03-13T09:00,16.1,70,10.5,0.00,0.00,1017.8,875.5,97,0.55,7.3,123,27.4
2020-03-13T10:00,15.7,73,10.9,1.50,1.50,1017.4,875.0,89,0.48,4.4,145,27.4
2020-03-13T11:00,14.8,78,11.1,0.80,0.80,1017.8,875.0,81,0.37,6.6,131,19.8
2020-03-13T12:00,15.2,74,10.5,0.00,0.00,1016.7,874.2,76,0.46,5.1,141,24.1
2020-03-13T13:00,13.7,75,9.4,0.00,0.00,1017.7,874.4,90,0.39,3.3,167,20.9
2020-03-13T14:00,13.1,80,9.8,0.00,0.00,1018.8,875.1,100,0.30,1.6,153,13.7
2020-03-13T15:00,13.3,74,8.8,0.10,0.10,1019.3,875.6,100,0.39,4.0,170,12.6
2020-03-13T16:00,12.6,81,9.5,0.40,0.40,1020.0,875.9,100,0.28,4.0,180,18.0
2020-03-13T17:00,12.4,84,9.8,0.30,0.30,1021.0,876.6,100,0.22,1.1,162,18.0
2020-03-13T18:00,12.0,91,10.6,0.90,0.90,1020.9,876.3,98,0.12,1.8,143,10.8
2020-03-13T19:00,11.6,91,10.2,1.00,1.00,1020.0,875.4,100,0.12,5.6,153,15.8
2020-03-13T20:00,11.5,92,10.3,1.00,1.00,1019.2,874.6,100,0.10,4.7,157,17.6
2020-03-13T21:00,11.3,93,10.3,1.30,1.30,1018.0,873.5,100,0.09,6.8,148,19.8
2020-03-13T22:00,11.2,92,9.9,0.30,0.30,1017.3,872.9,97,0.11,7.4,141,22.3
2020-03-13T23:00,11.7,85,9.3,0.20,0.20,1016.8,872.7,99,0.20,8.8,145,27.7
2020-03-14T00:00,10.3,93,9.3,0.00,0.00,1014.9,870.4,99,0.09,9.9,147,27.4
2020-03-14T01:00,11.8,83,9.1,0.00,0.00,1014.9,871.1,100,0.23,11.6,158,34.6
2020-03-14T02:00,13.6,77,9.7,0.10,0.10,1017.7,874.3,99,0.36,6.5,174,39.6
2020-03-14T03:00,14.4,78,10.7,0.10,0.10,1019.2,876.0,98,0.35,4.1,128,26.3
2020-03-14T04:00,14.8,76,10.7,0.00,0.00,1019.5,876.4,100,0.40,4.6,135,17.6
2020-03-14T05:00,16.2,70,10.8,0.00,0.00,1019.0,876.6,100,0.55,3.7,119,19.8
2020-03-14T06:00,17.9,67,11.6,0.00,0.00,1017.9,876.4,98,0.68,2.5,225,22.0
2020-03-14T07:00,18.4,68,12.4,0.00,0.00,1016.9,875.8,99,0.68,3.4,302,28.4
2020-03-14T08:00,17.7,73,12.7,0.00,0.00,1015.9,874.6,100,0.55,3.1,315,28.1
2020-03-14T09:00,17.1,74,12.5,0.10,0.10,1013.9,872.7,58,0.50,4.7,122,28.4
2020-03-14T10:00,18.3,58,10.0,0.00,0.00,1012.7,872.1,98,0.87,6.8,148,32.4
2020-03-14T11:00,15.9,68,10.0,0.00,0.00,1013.6,871.8,49,0.57,6.9,189,29.9
2020-03-14T12:00,15.1,72,10.0,0.00,0.00,1014.7,872.4,73,0.49,0.7,90,23.4
2020-03-14T13:00,13.9,77,10.0,0.00,0.00,1015.8,872.8,28,0.36,1.4,180,10.1
2020-03-14T14:00,12.5,86,10.3,0.00,0.00,1016.8,873.1,26,0.20,2.1,149,13.3
2020-03-14T15:00,12.0,87,9.9,0.10,0.10,1018.3,874.1,29,0.18,2.6,124,12.6
2020-03-14T16:00,11.3,92,10.0,0.20,0.20,1019.2,874.6,33,0.11,2.4,117,11.5
2020-03-14T17:00,10.9,92,9.6,0.00,0.00,1018.8,874.0,42,0.10,5.4,160,19.4
2020-03-14T18:00,10.8,89,9.0,1.20,1.20,1018.5,873.7,38,0.14,6.4,164,23.0
2020-03-14T19:00,10.2,92,8.9,0.00,0.00,1018.3,873.3,43,0.10,5.2,164,22.7
2020-03-14T20:00,9.6,92,8.4,1.00,1.00,1017.7,872.5,87,0.09,4.0,175,19.8
2020-03-14T21:00,10.0,92,8.7,0.70,0.70,1017.1,872.1,36,0.10,3.8,163,15.1
2020-03-14T22:00,9.5,91,8.1,0.40,0.40,1016.6,871.5,29,0.10,3.8,163,15.1
2020-03-14T23:00,8.9,92,7.6,0.00,0.00,1015.9,870.6,13,0.10,4.7,157,17.3
2020-03-15T00:00,8.7,96,8.1,0.00,0.00,1017.2,871.6,9,0.05,7.1,165,18.4
2020-03-15T01:00,8.8,95,8.0,0.00,0.00,1017.3,871.8,17,0.06,7.2,162,21.2
2020-03-15T02:00,11.7,92,10.5,0.00,0.00,1017.7,873.5,14,0.11,6.9,152,22.0
2020-03-15T03:00,15.3,67,9.2,0.00,0.00,1018.5,875.8,13,0.58,4.2,110,20.2
2020-03-15T04:00,17.2,60,9.2,0.00,0.00,1018.2,876.4,25,0.79,4.9,107,19.8
2020-03-15T05:00,18.6,53,9.0,0.00,0.00,1017.7,876.6,26,1.00,5.6,130,25.6
2020-03-15T06:00,19.5,46,7.7,0.00,0.00,1016.6,876.0,58,1.21,6.4,133,27.7
2020-03-15T07:00,19.2,43,6.4,0.00,0.00,1015.5,874.9,52,1.26,3.4,198,25.6
2020-03-15T08:00,16.5,55,7.4,0.40,0.40,1016.2,874.3,63,0.85,2.8,130,19.8
2020-03-15T09:00,16.8,58,8.4,0.00,0.00,1014.9,873.4,45,0.81,8.2,308,25.9
2020-03-15T10:00,14.7,73,10.0,0.60,0.60,1016.0,873.4,37,0.45,4.3,355,25.6
2020-03-15T11:00,14.4,72,9.3,0.00,0.00,1015.3,872.6,24,0.46,2.7,293,16.2
2020-03-15T12:00,14.2,81,10.9,0.00,0.00,1014.7,872.0,15,0.31,2.6,146,10.4
2020-03-15T13:00,12.8,80,9.5,0.00,0.00,1014.4,871.1,8,0.29,2.9,173,12.2
2020-03-15T14:00,12.0,82,9.0,0.00,0.00,1015.4,871.6,4,0.26,2.2,180,10.4
2020-03-15T15:00,11.4,82,8.4,0.00,0.00,1016.2,872.0,6,0.25,2.2,180,10.1
2020-03-15T16:00,11.0,80,7.7,0.00,0.00,1016.6,872.2,8,0.26,2.2,171,10.4
2020-03-15T17:00,10.8,78,7.1,0.00,0.00,1016.4,871.9,10,0.29,2.5,172,10.1
2020-03-15T18:00,10.6,76,6.6,0.00,0.00,1016.2,871.7,8,0.30,2.9,173,10.4
2020-03-15T19:00,10.4,75,6.2,0.00,0.00,1015.9,871.3,4,0.32,2.5,172,10.4
2020-03-15T20:00,10.3,73,5.7,0.00,0.00,1015.3,870.8,3,0.34,3.3,174,10.8
2020-03-15T21:00,10.0,73,5.3,0.00,0.00,1014.7,870.1,2,0.34,3.3,167,10.8
2020-03-15T22:00,9.9,71,4.9,0.00,0.00,1014.4,869.8,1,0.35,3.3,167,10.1
2020-03-15T23:00,9.7,71,4.6,0.00,0.00,1014.6,869.9,1,0.35,4.0,170,10.4
2020-03-16T00:00,10.8,65,4.5,0.00,0.00,1015.4,871.1,0,0.45,4.8,167,10.1
2020-03-16T01:00,10.5,71,5.5,0.00,0.00,1015.6,871.1,0,0.37,4.2,160,10.8
2020-03-16T02:00,13.9,64,7.1,0.00,0.00,1016.3,873.3,0,0.58,4.3,156,11.5
2020-03-16T03:00,16.0,56,7.1,0.00,0.00,1017.3,875.1,0,0.80,0.8,27,11.5
2020-03-16T04:00,17.2,53,7.5,0.00,0.00,1017.2,875.5,0,0.93,1.8,360,12.6
2020-03-16T05:00,18.5,49,7.6,0.00,0.00,1016.8,875.8,3,1.08,3.6,354,22.0
2020-03-16T06:00,19.4,45,7.1,0.10,0.10,1016.2,875.6,94,1.24,4.3,336,22.0
2020-03-16T07:00,19.4,48,8.2,0.40,0.40,1015.5,875.1,98,1.17,6.1,310,21.6
2020-03-16T08:00,18.9,55,9.6,0.20,0.20,1014.6,874.1,99,0.99,8.1,315,25.6
2020-03-16T09:00,18.4,58,9.9,0.30,0.30,1014.4,873.6,100,0.89,6.9,298,25.6
2020-03-16T10:00,18.1,56,9.1,0.00,0.00,1013.9,873.1,99,0.92,7.0,325,22.0
2020-03-16T11:00,17.6,57,8.9,0.00,0.00,1013.8,872.8,76,0.87,8.4,340,24.5
2020-03-16T12:00,16.1,74,11.5,0.00,0.00,1014.7,872.9,46,0.47,5.5,328,24.1
2020-03-16T13:00,16.0,61,8.4,0.00,0.00,1015.4,873.4,6,0.71,3.0,14,14.4
2020-03-16T14:00,15.0,64,8.4,0.00,0.00,1016.1,873.6,7,0.61,1.5,166,10.1
2020-03-16T15:00,14.2,68,8.3,0.00,0.00,1016.8,873.8,30,0.52,0.4,180,7.2
2020-03-16T16:00,12.2,78,8.5,0.00,0.00,1017.3,873.4,94,0.31,1.1,162,4.0
2020-03-16T17:00,12.5,77,8.5,0.00,0.00,1017.5,873.7,98,0.34,2.3,162,4.7
2020-03-16T18:00,11.9,82,9.0,0.00,0.00,1017.4,873.3,99,0.24,3.1,144,7.2
2020-03-16T19:00,12.1,81,8.9,0.00,0.00,1016.6,872.7,41,0.28,3.0,166,9.4
2020-03-16T20:00,11.3,83,8.5,0.00,0.00,1015.6,871.5,22,0.23,3.0,166,10.1
2020-03-16T21:00,10.6,85,8.1,0.00,0.00,1015.1,870.7,4,0.20,2.6,164,9.7
2020-03-16T22:00,10.2,84,7.6,0.00,0.00,1014.5,870.0,0,0.20,3.3,167,11.5
2020-03-16T23:00,9.7,85,7.3,0.00,0.00,1014.5,869.8,0,0.18,4.0,170,13.7
2020-03-17T00:00,9.1,89,7.3,0.00,0.00,1014.9,869.9,0,0.13,4.8,167,14.8
2020-03-17T01:00,9.5,88,7.6,0.00,0.00,1015.8,870.8,0,0.15,4.7,176,15.5
2020-03-17T02:00,13.8,80,10.4,0.00,0.00,1017.1,873.9,0,0.32,4.9,163,15.1
2020-03-17T03:00,17.0,62,9.5,0.00,0.00,1017.6,875.8,0,0.74,2.2,90,13.0
2020-03-17T04:00,18.6,56,9.8,0.00,0.00,1017.2,876.2,0,0.94,2.3,39,13.3
2020-03-17T05:00,19.9,51,9.5,0.00,0.00,1016.9,876.5,1,1.13,3.3,354,20.5
2020-03-17T06:00,20.1,52,9.9,0.10,0.10,1016.8,876.5,50,1.13,4.9,324,20.5
2020-03-17T07:00,19.4,59,11.2,0.00,0.00,1016.7,876.1,55,0.93,6.2,291,22.0
2020-03-17T08:00,19.4,59,11.3,0.00,0.00,1015.9,875.4,17,0.91,6.0,303,22.3
2020-03-17T09:00,19.3,59,11.2,0.00,0.00,1015.4,874.9,57,0.91,6.0,287,20.9
2020-03-17T10:00,18.5,63,11.3,0.10,0.10,1015.3,874.5,57,0.78,2.0,315,19.4
2020-03-17T11:00,18.1,65,11.4,0.00,0.00,1015.1,874.1,50,0.72,1.3,326,16.2
2020-03-17T12:00,17.2,71,12.0,0.10,0.10,1015.3,873.9,24,0.56,2.9,270,12.6
2020-03-17T13:00,15.7,76,11.5,0.00,0.00,1015.9,873.8,19,0.43,4.3,246,13.0
2020-03-17T14:00,15.0,77,11.0,0.00,0.00,1016.9,874.3,9,0.39,3.3,221,11.5
2020-03-17T15:00,13.3,86,11.0,0.00,0.00,1017.5,874.0,7,0.21,3.0,194,11.5
2020-03-17T16:00,12.8,87,10.8,0.00,0.00,1017.7,874.0,5,0.19,1.8,191,10.8
2020-03-17T17:00,12.1,90,10.5,0.00,0.00,1017.7,873.7,1,0.15,0.7,180,9.7
2020-03-17T18:00,12.0,90,10.3,0.00,0.00,1017.2,873.2,0,0.15,1.4,180,8.3
2020-03-17T19:00,11.6,90,10.1,0.00,0.00,1016.5,872.4,0,0.13,1.4,180,8.6
2020-03-17T20:00,11.3,90,9.8,0.00,0.00,1015.9,871.7,11,0.13,1.8,180,9.7
2020-03-17T21:00,10.9,91,9.5,0.00,0.00,1015.4,871.1,0,0.12,1.8,169,9.7
2020-03-17T22:00,10.3,93,9.2,0.00,0.00,1014.9,870.4,12,0.09,2.5,172,9.7
2020-03-17T23:00,9.4,95,8.6,0.00,0.00,1014.9,870.0,0,0.06,2.5,172,10.8
2020-03-18T00:00,10.2,92,8.9,0.00,0.00,1015.0,870.5,1,0.10,3.0,166,11.2
2020-03-18T01:00,10.8,92,9.5,0.00,0.00,1015.5,871.2,0,0.11,4.1,165,11.5
2020-03-18T02:00,14.5,83,11.6,0.00,0.00,1016.0,873.3,0,0.29,5.2,155,13.7
2020-03-18T03:00,17.5,68,11.4,0.00,0.00,1016.2,874.8,0,0.65,1.5,104,12.2
2020-03-18T04:00,19.1,59,10.8,0.00,0.00,1016.0,875.3,11,0.92,3.1,306,14.0
2020-03-18T05:00,19.8,59,11.5,0.00,0.00,1015.9,875.5,16,0.95,6.4,308,24.5
2020-03-18T06:00,19.7,61,12.0,0.00,0.00,1015.6,875.2,28,0.89,7.7,311,28.1
2020-03-18T07:00,19.7,62,12.3,0.00,0.00,1014.8,874.6,42,0.87,5.6,333,28.1
2020-03-18T08:00,20.2,61,12.4,0.00,0.00,1013.7,873.8,42,0.92,8.2,331,27.7
2020-03-18T09:00,19.3,61,11.7,0.10,0.10,1013.1,872.9,28,0.86,7.9,344,29.5
2020-03-18T10:00,18.8,60,10.9,0.10,0.10,1012.7,872.4,27,0.87,8.0,333,27.4
2020-03-18T11:00,18.1,62,10.7,0.00,0.00,1012.5,871.9,20,0.79,6.6,338,25.2
2020-03-18T12:00,16.8,78,12.9,0.00,0.00,1012.6,871.4,14,0.43,3.6,354,19.1
2020-03-18T13:00,16.4,67,10.2,0.00,0.00,1013.2,871.7,18,0.62,5.4,307,14.4
2020-03-18T14:00,16.0,67,9.8,0.00,0.00,1013.8,872.1,11,0.61,5.0,300,14.4
2020-03-18T15:00,15.3,70,9.9,0.00,0.00,1014.4,872.3,9,0.52,3.2,243,13.7
2020-03-18T16:00,12.8,85,10.4,0.00,0.00,1014.3,871.1,8,0.22,3.9,202,11.2
2020-03-18T17:00,12.4,87,10.3,0.00,0.00,1014.5,871.1,4,0.19,3.1,201,10.8
2020-03-18T18:00,12.1,88,10.1,0.00,0.00,1014.5,870.9,1,0.17,2.2,189,9.4
2020-03-18T19:00,11.5,90,9.9,0.00,0.00,1014.2,870.4,2,0.14,2.2,180,8.3
2020-03-18T20:00,11.1,91,9.6,0.00,0.00,1013.9,869.9,6,0.12,1.8,180,7.2
2020-03-18T21:00,11.2,90,9.6,0.00,0.00,1013.3,869.4,14,0.13,3.6,174,7.9
2020-03-18T22:00,11.2,89,9.4,0.00,0.00,1012.9,869.1,3,0.15,4.0,175,9.7
2020-03-18T23:00,10.9,89,9.1,0.00,0.00,1012.8,868.9,1,0.14,3.3,167,9.7
2020-03-19T00:00,9.7,94,8.7,0.00,0.00,1013.0,868.5,3,0.07,4.8,167,9.0
2020-03-19T01:00,9.9,93,8.9,0.00,0.00,1013.5,869.0,0,0.08,5.5,169,15.5
2020-03-19T02:00,14.4,81,11.1,0.00,0.00,1014.3,871.8,0,0.32,4.6,162,15.8
2020-03-19T03:00,16.9,66,10.6,0.00,0.00,1014.8,873.3,2,0.65,1.5,45,12.6
2020-03-19T04:00,18.4,57,9.8,0.40,0.40,1014.8,874.0,48,0.91,2.2,351,14.8
2020-03-19T05:00,19.2,54,9.6,0.40,0.40,1014.5,874.1,70,1.03,3.1,324,16.2
2020-03-19T06:00,19.8,56,10.7,0.40,0.40,1013.9,873.8,92,1.02,4.0,297,21.6
2020-03-19T07:00,19.6,63,12.4,0.00,0.00,1012.7,872.7,64,0.84,6.3,301,21.2
2020-03-19T08:00,18.8,64,11.8,0.20,0.20,1012.0,871.8,69,0.79,6.0,295,23.0
2020-03-19T09:00,17.4,69,11.7,0.20,0.20,1011.7,870.9,30,0.61,2.2,261,21.2
2020-03-19T10:00,18.0,63,10.9,0.00,0.00,1011.0,870.6,70,0.76,3.7,259,17.3
2020-03-19T11:00,15.3,72,10.4,1.40,1.40,1012.4,870.6,52,0.48,3.4,212,17.3
2020-03-19T12:00,14.2,78,10.4,0.00,0.00,1012.7,870.3,56,0.36,4.4,55,13.0
2020-03-19T13:00,12.6,90,10.9,1.20,1.20,1014.3,870.9,49,0.15,3.7,259,13.7
2020-03-19T14:00,12.8,85,10.3,0.00,0.00,1013.9,870.7,37,0.22,2.5,135,11.5
2020-03-19T15:00,11.2,91,9.8,0.00,0.00,1014.1,870.1,15,0.12,4.2,160,11.2
2020-03-19T16:00,10.6,93,9.5,0.00,0.00,1013.9,869.7,12,0.09,3.4,162,11.5
2020-03-19T17:00,10.5,94,9.5,0.00,0.00,1014.3,870.0,11,0.08,4.4,171,14.4
2020-03-19T18:00,9.9,96,9.2,0.00,0.00,1014.4,869.8,21,0.05,4.8,167,15.5
2020-03-19T19:00,9.6,95,8.8,0.20,0.20,1014.6,869.8,24,0.06,4.0,170,18.4
2020-03-19T20:00,9.3,94,8.5,0.40,0.40,1014.8,869.9,33,0.07,2.9,187,17.3
2020-03-19T21:00,8.8,93,7.8,0.90,0.90,1015.0,869.8,76,0.08,2.9,150,14.0
2020-03-19T22:00,9.4,91,8.0,0.10,0.10,1014.6,869.7,43,0.10,3.8,163,13.0
2020-03-19T23:00,8.3,94,7.5,0.00,0.00,1014.2,868.9,12,0.06,4.2,160,12.6
2020-03-20T00:00,9.4,89,7.7,0.00,0.00,1014.0,869.2,7,0.13,3.8,163,15.1
2020-03-20T01:00,9.8,90,8.2,0.00,0.00,1014.5,869.8,61,0.12,6.0,163,15.8
2020-03-20T02:00,12.6,85,10.1,0.10,0.10,1015.5,872.0,93,0.22,5.4,172,19.4
2020-03-20T03:00,14.3,76,10.0,0.10,0.10,1016.6,873.7,82,0.40,1.0,45,14.4
2020-03-20T04:00,16.0,68,10.0,0.10,0.10,1016.5,874.4,58,0.59,1.1,90,12.2
2020-03-20T05:00,17.4,64,10.6,0.10,0.10,1015.8,874.4,42,0.71,2.1,329,15.5
2020-03-20T06:00,18.5,57,9.9,0.10,0.10,1014.8,874.1,54,0.91,4.1,308,19.8
2020-03-20T07:00,16.2,66,9.9,0.20,0.20,1014.8,873.0,93,0.62,6.0,253,21.6
2020-03-20T08:00,16.2,70,10.8,0.10,0.10,1013.7,872.1,43,0.55,5.9,38,25.9
2020-03-20T09:00,16.5,70,11.1,0.00,0.00,1012.5,871.2,69,0.56,5.8,330,25.6
2020-03-20T10:00,15.9,73,11.0,0.00,0.00,1011.8,870.3,53,0.49,2.6,344,25.9
2020-03-20T11:00,16.2,68,10.3,0.00,0.00,1011.4,870.1,72,0.59,2.6,16,12.6
2020-03-20T12:00,15.0,76,10.9,0.00,0.00,1012.1,870.2,81,0.41,0.4,90,10.4
2020-03-20T13:00,13.6,86,11.3,1.00,1.00,1013.0,870.3,93,0.22,3.3,131,11.9
2020-03-20T14:00,12.5,92,11.3,0.50,0.50,1013.3,870.1,86,0.11,3.3,167,11.9
2020-03-20T15:00,11.8,93,10.7,0.20,0.20,1013.7,870.1,83,0.09,3.0,166,10.4
2020-03-20T16:00,11.6,94,10.6,0.00,0.00,1013.8,870.1,73,0.09,3.3,167,10.8
2020-03-20T17:00,11.1,94,10.2,0.00,0.00,1013.7,869.8,44,0.08,2.6,164,11.2
2020-03-20T18:00,10.8,92,9.6,0.00,0.00,1013.6,869.5,69,0.10,1.1,162,9.7
2020-03-20T19:00,10.5,92,9.3,0.00,0.00,1013.0,868.9,97,0.10,3.0,166,11.2
2020-03-20T20:00,9.7,94,8.7,0.00,0.00,1012.1,867.7,38,0.07,3.3,167,12.6
2020-03-20T21:00,9.3,94,8.3,0.00,0.00,1011.8,867.3,33,0.07,3.8,163,13.3
2020-03-20T22:00,9.1,93,8.0,0.00,0.00,1011.7,867.1,9,0.08,4.6,162,14.8
2020-03-20T23:00,9.1,91,7.7,0.00,0.00,1011.9,867.3,34,0.11,5.2,164,16.6
2020-03-21T00:00,9.5,87,7.5,0.00,0.00,1013.9,869.2,2,0.15,5.5,157,17.6
2020-03-21T01:00,10.5,83,7.7,0.00,0.00,1014.3,870.0,3,0.21,6.5,161,16.2
2020-03-21T02:00,14.0,76,9.8,0.00,0.00,1014.6,871.8,4,0.38,7.9,150,20.2
2020-03-21T03:00,16.8,60,9.1,0.00,0.00,1015.0,873.4,31,0.76,7.2,183,23.8
2020-03-21T04:00,16.4,66,9.9,0.20,0.20,1017.2,875.2,100,0.64,4.6,231,30.6
2020-03-21T05:00,15.7,74,11.1,0.70,0.70,1017.8,875.4,100,0.46,6.4,16,30.6
2020-03-21T06:00,13.6,81,10.4,5.00,5.00,1018.2,874.8,100,0.29,3.1,306,23.0
2020-03-21T07:00,16.2,69,10.5,0.10,0.10,1016.2,874.2,100,0.58,2.2,81,18.7
2020-03-21T08:00,17.3,63,10.2,0.10,0.10,1014.0,872.8,100,0.74,1.1,72,17.6
2020-03-21T09:00,17.8,60,9.9,0.00,0.00,1012.6,871.8,91,0.82,1.1,342,12.2
2020-03-21T10:00,18.0,59,9.9,0.00,0.00,1011.1,870.6,72,0.84,2.5,352,14.4
2020-03-21T11:00,17.9,60,10.0,0.00,0.00,1011.0,870.5,72,0.82,1.9,292,14.4
2020-03-21T12:00,15.6,74,10.9,0.00,0.00,1013.0,871.2,57,0.46,1.8,349,7.9
2020-03-21T13:00,13.8,87,11.6,0.50,0.50,1014.3,871.5,100,0.21,3.1,216,7.6
2020-03-21T14:00,12.5,92,11.2,0.00,0.00,1014.6,871.2,100,0.12,4.0,153,9.7
2020-03-21T15:00,11.8,93,10.7,0.00,0.00,1015.0,871.2,98,0.10,3.9,158,10.4
2020-03-21T16:00,12.0,93,10.9,0.00,0.00,1015.3,871.5,92,0.10,3.1,159,10.8
2020-03-21T17:00,11.6,95,10.8,0.00,0.00,1015.4,871.5,91,0.07,3.8,163,12.6
2020-03-21T18:00,11.2,95,10.5,0.00,0.00,1015.4,871.3,92,0.06,4.5,166,14.4
2020-03-21T19:00,10.8,95,10.1,0.00,0.00,1015.1,870.8,88,0.06,4.8,167,15.5
2020-03-21T20:00,10.6,95,9.8,0.00,0.00,1014.5,870.2,83,0.06,4.8,167,15.8
2020-03-21T21:00,10.2,94,9.2,0.00,0.00,1013.8,869.4,68,0.08,3.7,169,14.8
2020-03-21T22:00,10.3,93,9.2,0.00,0.00,1013.1,868.9,74,0.09,4.5,166,14.0
2020-03-21T23:00,9.6,93,8.6,0.00,0.00,1013.0,868.5,32,0.08,4.5,166,15.1
